John Garber,8,Short Circuit,2
John Gatins,12,Impostor,2
John Gavin,4,Psycho,2
John Gerard Franklin,33,Michael Clayton,2
John Getz,3,The Fly,2
John Gibson,56,The Warriors,2
John Gielgud,3,Secret Agent,2
John Gielgud,13,Hamlet,6
John Gielgud,15,Quest for Camelot,3
John Glen,45,Ben-Hur,2
John Gold,34,Casino Royale,2
John Goldman,42,Frankie and Johnny,2
John Golightly,12,Nineteen Eighty-Four,2
John Goodman,4,Clifford's Really Big Movie,2
John Goodman,4,Coyote Ugly,2
John Goodman,5,"O Brother, Where Art Thou?",2
John Goodman,7,Evan Almighty,2
John Griffiths,45,The Phantom of the Opera,5
John H. Fields,16,Cat People,2
John Hall,26,The Guardian,2
John Hallam,12,Flash Gordon,2
John Hallam,13,The Wicker Man,2
John Hallam,15,Santa Claus,2
John Hallam,27,Robin Hood: Prince of Thieves,2
John Halloran,13,Kronos,2
John Hamilton,13,The Maltese Falcon,2
John Hannah,3,The Mummy,3
John Hannah,4,The Mummy: Tomb of the Dragon Emperor,2
John Hardman,16,Employee of the Month,2
John Hardman,39,North Country,3
John Harrington,29,Mutiny on the Bounty,2
John Harrington Bland,21,Bandits,2
John Harrison,19,Lolita,2
John Hart,93,The Ten Commandments,2
John Hateley,22,Raw Deal,2
John Hawkes,9,From Dusk Till Dawn,2
John Hawkes,12,The Moguls,2
John Hawkes,14,Miami Vice,2
John Heard,3,Big,2
John Heard,3,Cat People,2
John Heard,22,The Guardian,2
John Henry Cox,10,The Endurance: Shackleton's Legendary Antarctic Expedition,2
John Henry Scott,27,The Adventures of Huck Finn,2
John Herzfeld,6,Cobra,2
John Hillerman,12,The Day of the Locust,2
John Hollis,24,Flash Gordon,2
John Hoover,33,Nobody's Fool,2
John Horsley,19,Ben-Hur,2
John Hostetter,25,Love Affair,2
John Houseman,2,Rollerball,2
John Howard (II),26,Evil Angels,2
John Hubbard,36,Into the West,2
John Hughes,30,Nineteen Eighty-Four,2
John Hurt,1,Nineteen Eighty-Four,2
John Hurt,1,Shooting Dogs,2
John Hurt,4,Contact,2
John Hurt,4,V for Vendetta,2
John Hurt,5,Indiana Jones and the Kingdom of the Crystal Skull,2
John Hurt,5,The Proposition,2
John Hurwitz,34,Cousins,2
John Indrisano,16,Some Like It Hot,2
John Indrisano,28,The Manchurian Candidate,3
John Ireland,12,My Darling Clementine,2
John K. Butler,17,Strangers on a Train,2
John Kavanagh,11,Alexander,2
John Kavanagh,14,Into the West,2
John Kellogg,8,Twelve O'Clock High,2
John Kellogg,33,To Be or Not to Be,2
John Kerry,7,The Power of Nightmares: The Rise of the Politics of Fear,2
John Knox,26,August Rush,4
John Kovacevich,31,The Pursuit of Happyness,2
John Koyama,18,The Time Machine,3
John Krasinski,39,Taxi,2
John Krasinski,49,Kinsey,3
John Kruk,20,The Fan,2
John La Zar,4,Beyond the Valley of the Dolls,2
John LaZar,36,Beyond the Valley of the Dolls,2
John Lacy,41,Live Free or Die Hard,2
John Landis,29,Animal House,2
John Larroquette,3,Blind Date,2
John Larroquette,11,Cat People,2
John Larroquette,16,The Texas Chainsaw Massacre,2
John Lawrence,50,The Manchurian Candidate,3
John Le Mesurier,9,The Hound of the Baskervilles,3
John Le Mesurier,32,Ben-Hur,2
John Lees,48,Flash Gordon,2
John Leguizamo,3,Moulin Rouge!,2
John Leguizamo,4,The Fan,2
John Leguizamo,5,Assault on Precinct 13,2
John Leguizamo,9,Miracle at St. Anna,2
John Leguizamo,15,Doctor Dolittle,2
John Leslie Wolfe,49,Invincible,2
John Lithgow,3,Santa Claus,2
John Lithgow,6,Kinsey,3
John Logan,24,Beyond the Valley of the Dolls,2
John Lund,3,A Foreign Affair,2
John Lynch,10,The Cure,2
John M. Watson Sr.,47,Natural Born Killers,3
John M. Watson Sr.,55,The Fugitive,2
John MacDonald,54,Bulletproof Monk,2
John Mahoney,8,Dan in Real Life,2
John Malkovich,1,Of Mice and Men,2
John Malkovich,2,Changeling,2
John Malkovich,2,Dangerous Liaisons,2
John Malkovich,2,Joan of Arc,2
John Malkovich,3,Burn After Reading,2
John Malloy,26,Raw Deal,2
John Mann,11,Underworld: Evolution,2
John Marley,23,The Godfather,2
John Marshall,33,The Man Who Knew Too Much,2
John Martino,24,The Godfather,2
John McCain,15,Wedding Crashers,2
John McCann,37,Scarface,3
John McCarthy,17,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,2
John McConnell,4,Interview with the Vampire: The Vampire Chronicles,4
John McCullough,50,Soul Survivors,2
John McGiver,4,Midnight Cowboy,3
John McGiver,8,The Manchurian Candidate,3
John McGovern,14,The Birds,2
John McGyver,52,The Manchurian Candidate,3
John McIntire,5,Cloak & Dagger,2
John McIntire,6,Psycho,2
John McLaren,24,Goldfinger,2
John McLiam,11,In Cold Blood,2
John McLiam,14,Cool Hand Luke,2
John McMartin,12,Kinsey,3
John Megna,28,The Cannonball Run,2
John Meier,41,The Last Boy Scout,2
John Meredith,37,To Be or Not to Be,2
John Merton,76,The Ten Commandments,2
John Michael Higgins,4,Yes Man,3
John Michael Higgins,9,Evan Almighty,2
John Michael Higgins,10,Fun with Dick and Jane,2
John Michael Higgins,10,The Break-Up,3
John Miljan,22,The Ten Commandments,2
John Miller,23,Sunset Blvd.,2
John Mills,12,Hamlet,6
John Mitchum,4,The Enforcer,2
John Moffatt,21,Britannia Hospital,2
John Moreno,31,The Razor's Edge,2
John Morley,17,Born Yesterday,2
John Morris,23,Toy Story,2
John Morton,50,Flash Gordon,2
John Neff,43,Cabin Fever,2
John Nesci,18,CrissCross,2
John Newberg,25,Dreamer: Inspired by a True Story,2
John Noble,13,Running Scared,3
John Noble,20,The Lord of the Rings: The Return of the King,2
John Normington,14,Rollerball,2
John O'Brien,14,Flicka,2
John O'Malley,52,The Man Who Knew Too Much,2
John O'Neill,50,Lethal Weapon,2
John Oliver,31,The Mighty Ducks,2
John Ortiz,9,Miami Vice,2
John Ortiz,16,Ransom,2
John Osborne,10,Flash Gordon,2
John Otrin,14,Missing in Action 2: The Beginning,2
John Ottavino,33,Presumed Innocent,2
John P. Connell,12,Fail-Safe,2
John P. Ryan,3,Delta Force 2: The Colombian Connection,2
John P. Ryan,5,The Postman Always Rings Twice,2
John P. Ryan,11,Five Easy Pieces,3
John Parrish,7,Kronos,2
John Parrish,78,The Ten Commandments,2
John Paterson,41,Cousins,2
John Patrick Amedori,6,The Butterfly Effect,2
John Paul Gamoke,20,The Mighty Ducks,2
John Payne,2,Miracle on 34th Street,2
John Pearce,23,Cool Hand Luke,2
John Powers,47,Mutiny on the Bounty,2
John Pruitt,31,Kinsey,3
John Pyper-Ferguson,22,Unforgiven,2
John R. McKee,25,Twelve O'Clock High,2
John Rand,10,City Lights,2
John Rand,29,Modern Times,2
John Ratzenberger,12,Ratatouille,2
John Ratzenberger,12,Toy Story,2
John Ratzenberger,13,That Darn Cat,2
John Reha,36,Live Free or Die Hard,2
John Rhys-Davies,5,Indiana Jones and the Last Crusade,2
John Rhys-Davies,9,The Lord of the Rings: The Return of the King,2
John Ridgely,3,The Big Sleep,2
John Ring,22,"See No Evil, Hear No Evil",2
John Ring,23,Lean on Me,2
John Ringham,18,V for Vendetta,2
John Ritter,1,Clifford's Really Big Movie,2
John Ritter,1,Problem Child 2,2
John Ritter,4,Bride of Chucky,2
John Roarke,19,Courage Under Fire,2
John Robb,49,The Pursuit of Happyness,2
John Roselius,21,The Enforcer,2
John Rothman,15,Taxi,2
John Rothman,29,The Associate,2
John Rothman,31,Big,2
John Rottger,85,The Guardian,2
John Rubano,14,Spirit: Stallion of the Cimarron,2
John Ruggiero,73,Fever Pitch,2
John Savage,3,The Deer Hunter,2
John Savident,10,Othello,2
John Savoca,15,12 Angry Men,2
John Saxon,18,From Dusk Till Dawn,2
John Schluter,26,No Mercy,2
John Schuck,5,The Curse of the Jade Scorpion,2
John Scurti,32,Mona Lisa Smile,2
John Seitz,47,Presumed Innocent,2
John Sessions,13,Henry V,2
John Sharian,19,Calendar Girls,3
John Sharp,17,The Wicker Man,2
John Short,31,The Associate,2
John Shrapnel,9,Gladiator,2
John Shrapnel,12,Elizabeth: The Golden Age,2
John Sierros,21,Taxi,2
John Simpson,10,Night of the Living Dead,2
John Slattery,6,Bad Company,3
John Slattery,9,Mona Lisa Smile,2
John Slattery,27,Traffic,2
John Snyder,12,Tough Guys Don't Dance,2
John Snyder,23,No Mercy,2
John Snyder,34,The Warriors,2
John Spencer,7,Albino Alligator,2
John Spencer,7,Presumed Innocent,2
John Standing,16,V for Vendetta,2
John Stanton,17,Darkness Falls,2
John Stride,11,The Omen,2
John Sullivan,45,Flash Gordon,2
John Sumner,11,King Kong,4
John Sutton,38,The Adventures of Robin Hood,2
John Tail,44,Dances with Wolves,2
John Tenasco,51,Black Robe,2
John Terry,6,Of Mice and Men,2
John Tesh,42,Love Affair,2
John Thomas Rhyne,38,Twister,2
John Thompson,27,Michael Clayton,2
John Tordoff,36,Robin Hood: Prince of Thieves,2
John Tormey,47,The Curse of the Jade Scorpion,2
John Travis,62,National Treasure: Book of Secrets,2
John Travolta,1,Face/Off,3
John Travolta,1,Grease,2
John Travolta,1,Hairspray,2
John Travolta,1,Phenomenon,2
John Travolta,2,Wild Hogs,2
John Travolta,6,Carrie,2
John Turner,65,Appaloosa,2
John Turturro,2,"O Brother, Where Art Thou?",2
John Turturro,8,Miracle at St. Anna,2
John Vernon,3,Animal House,2
John W. Falk,10,The Hunting Party,3
John W. Momrow,41,The Time Machine,3
John Walsh,9,F/X2,2
John War Eagle,20,The Day of the Locust,2
John Ward,44,Mac and Me,2
John Waters,8,Sweet and Lowdown,2
John Wesley,7,Missing in Action 2: The Beginning,2
John Wesley,8,Believers,2
John Williams (II),5,Sabrina,2
John Witherspoon,7,The Ladies Man,2
John Witherspoon,11,Boomerang,2
John Witherspoon,18,The Jazz Singer,2
John Wood,9,Chocolat,2
John Wood,21,Richard III,2
John Wray,3,All Quiet on the Western Front,2
John X. Heart,26,Tucker: The Man and His Dream,2
John Young,21,The Wicker Man,2
John Zaccaro,49,Ben-Hur,2
John Zaremba,4,20 Million Miles to Earth,2
John Zilly,13,Twelve O'Clock High,2
John de Russy,19,My Girl,2
John-Eliot Jordan,15,"Me, Myself & Irene",2
John-Paul Macleod,17,Calendar Girls,3
Johnathon Schaech,3,Hush,2
Johnathon Schaech,12,Prom Night,2
Johnell Gainey,27,The Guardian,2
Johnna Wright,30,The Final Cut,2
Johnnie Morton,104,Jerry Maguire,2
Johnny Alves,43,Invincible,2
Johnny Barnes,14,The Warriors,2
Johnny Casino & the Sha-N...,30,Grease,2
Johnny Cicco,70,Fever Pitch,2
Johnny Damon,49,Fever Pitch,2
Johnny Depp,1,Pirates of the Caribbean: At World's End,2
Johnny Depp,1,Pirates of the Caribbean: Dead Man's Chest,2
Johnny Depp,1,Pirates of the Caribbean: The Curse of the Black Pearl,2
Johnny Depp,1,Sleepy Hollow,2
Johnny Depp,1,The Ninth Gate,2
Johnny Depp,3,Chocolat,2
Johnny Erasme,45,Prom Night,2
Johnny Green,48,Back to the Future,2
Johnny Griffin,35,The Greatest Game Ever Played,2
Johnny Knoxville,5,Big Trouble,2
Johnny Knoxville,12,Coyote Ugly,2
Johnny Lee Davenport,40,The Fugitive,2
Johnny Messner,1,Believers,2
Johnny Messner,5,Running Scared,3
Johnny Messner,7,The Whole Ten Yards,2
Johnny Miller,44,The Associate,2
Johnny Murphy,17,Into the West,2
Johnny Simmons,4,Evan Almighty,2
Johnny Sneed,12,The Heartbreak Kid,2
Johnny Sneed,14,Sleepover,2
Johnny Sneed,22,Fever Pitch,2
Johnny Strong,8,Get Carter,2
Johnny Thunders,24,In Cold Blood,2
Johnny Whitworth,14,3:10 to Yuma,2
Johnny Williams,10,The Mask,3
Johnny Williams,19,The Whole Ten Yards,2
Johnny Yune,37,The Cannonball Run,2
Johnny de Mol,6,Simon,2
Joi Lansing,21,Singin' in the Rain,3
Joli Lallo,50,Frankie and Johnny,2
Joliegh Pulsonetti,31,Wonderland,3
Jon Abel,39,National Treasure: Book of Secrets,2
Jon Abrahams,6,House of Wax,2
Jon Abrahams,6,Meet the Parents,2
Jon Donahue,35,The Whole Ten Yards,2
Jon E. Greene,52,Die Hard,2
Jon Favreau,6,Open Season,2
Jon Favreau,8,The Break-Up,3
Jon Favreau,10,Deep Impact,2
Jon Foster,1,Stay Alive,2
Jon Glaser,11,School for Scoundrels,2
Jon Gries,5,Taken,2
Jon Heder,2,School for Scoundrels,2
Jon Huertas,2,Believers,2
Jon Kamen,17,The Fall,2
Jon Kasdan,13,Slackers,2
Jon Korkes,17,The Front Page,2
Jon Levita,37,Big,2
Jon Lovitz,8,Big,2
Jon Lovitz,8,The Stepford Wives,2
Jon Lovitz,12,The Producers,2
Jon Polito,7,The Freshman,3
Jon Richards,31,Shaft,2
Jon Smet,39,Blind Date,2
Jon St. Elwood,44,48 Hrs.,2
Jon Stewart,25,Mixed Nuts,2
Jon Tenney,3,Lassie,2
Jon Van Ness,28,The Postman Always Rings Twice,2
Jon Voight,2,Midnight Cowboy,3
Jon Voight,4,National Treasure: Book of Secrets,2
Jonah Blechman,4,This Boy's Life,2
Jonah Coombes,15,The Mother,2
Jonah Hill,10,Evan Almighty,2
Jonas Barnes,56,Charlie's Angels: Full Throttle,2
Jonathan Aris,14,Flawless,2
Jonathan Banks,5,Flipper,2
Jonathan Banks,10,48 Hrs.,2
Jonathan D. Ellis,39,The Phantom of the Opera,5
Jonathan Dokuchitz,12,Anastasia,2
Jonathan Emmett,47,National Treasure: Book of Secrets,2
Jonathan Erich Drachenber...,16,The Assassination of Jesse James by the Coward Robert Ford,3
Jonathan Eusebio,28,The Time Machine,3
Jonathan Filley,9,Jaws,2
Jonathan Freeman,50,The Associate,2
Jonathan Hale,8,Strangers on a Train,2
Jonathan Hale,24,A Star Is Born,2
Jonathan Haley,12,Dead Ringers,2
Jonathan Haze,1,The Little Shop of Horrors,2
Jonathan Haze,16,East of Eden,2
Jonathan Higgins,30,The Greatest Game Ever Played,2
Jonathan Hyde,6,The Mummy,3
Jonathan Hyde,9,Titanic,2
Jonathan Jackson,4,Venom,2
Jonathan Jackson,15,Insomnia,2
Jonathan Kidd,28,The Day of the Locust,2
Jonathan Kitchen,71,The Phantom of the Opera,5
Jonathan Kramer,40,Midnight Cowboy,3
Jonathan Lipinski,65,Jerry Maguire,2
Jonathan Lipnicki,4,Stuart Little 2,2
Jonathan Lipnicki,8,Jerry Maguire,2
Jonathan Marc Sherman,14,The Baxter,2
Jonathan Oliver Sessler,43,Letters from Iwo Jima,2
Jonathan Phillips,18,Titanic,2
Jonathan Pryce,7,Pirates of the Caribbean: At World's End,2
Jonathan Pryce,7,Pirates of the Caribbean: The Curse of the Black Pearl,2
Jonathan Rhys Meyers,2,Match Point,2
Jonathan Rhys Meyers,3,August Rush,4
Jonathan Rhys Meyers,6,Mission: Impossible III,2
Jonathan Rhys Meyers,27,Alexander,2
Jonathan Sadowski,15,Live Free or Die Hard,2
Jonathan Sanger,20,Flight of the Navigator,2
Jonathan Shackleton,7,The Endurance: Shackleton's Legendary Antarctic Expedition,2
Jonathan Silverman,2,Weekend at Bernie's,2
Jonathan Speer,26,Notes on a Scandal,2
Jonathan Teague Cook,20,Flirting with Disaster,2
Jonathan Trent,9,Smile,2
Jonathan Tucker,2,The Texas Chainsaw Massacre,2
Jonathan Valera,50,The Time Machine,3
Jonathan Walker,18,Michael Clayton,2
Jonathan Ward,3,Mac and Me,2
Jonathan Ward,20,Steel Magnolias,2
Jonathon Blacksmith,16,Black Robe,2
Jonathon Hill,69,The Phantom of the Opera,5
Jonathon Trent,14,Smile,2
Jonelle Kennedy,14,Impostor,2
Joni Palmer,23,The Postman Always Rings Twice,2
Jono Manks,9,Black Sheep,2
Jordan Bridges,11,Mona Lisa Smile,2
Jordan Chan,2,Huo Yuan Jia,2
Jordan Ladd,1,Cabin Fever,2
Jordan Lage,56,Michael Clayton,2
Jordan Leandre,75,Fever Pitch,2
Jordan Ross,79,Jerry Maguire,2
Jordan Thaler,44,Big,2
Jordan Young,14,Lassie,2
Jordan-Claire Green,5,The School of Rock,2
Jordi Molla,5,Elizabeth: The Golden Age,2
Joris Stuyck,24,The Razor's Edge,2
Jose Carlos Ruiz,7,The Alamo,2
Jose G. Garcia,32,Bandits,2
Jose Gallardo,3,Soy Cuba,2
Jose Gonzales-Gonzales,14,Kronos,2
Jose Lopez,9,The Ninth Gate,2
Jose Nieto,32,King of Kings,2
Jose Perez,10,The Mask of Zorro,2
Jose Taitano,15,The Amityville Horror,2
Jose Zuniga,8,The Hunted,2
Jose Zuniga,12,Ransom,2
Jose Zuniga,15,Twilight,2
Josef Altin,7,Eastern Promises,2
Josef Sommer,5,The Mighty Ducks,2
"Joseph ""Butch"" Flythe",24,The Guardian,2
Joseph A. Nicosia,38,Phenomenon,2
Joseph A. Nuñez,25,The Pursuit of Happyness,2
Joseph Campean,22,Black Robe,2
Joseph Carberry,17,Presumed Innocent,2
Joseph Cellini,17,Beyond the Valley of the Dolls,2
Joseph Chapman,24,Mac and Me,2
Joseph Chrest,16,The Ring,3
Joseph Cotten,2,Niagara,2
Joseph Crehan,22,The Big Sleep,2
Joseph Cross,9,Milk,2
Joseph Gordon-Levitt,7,Miracle at St. Anna,2
Joseph Griffin,6,Men with Guns,2
Joseph Hieu,13,Missing in Action 2: The Beginning,2
Joseph Kosala,24,The Fugitive,2
Joseph Leon,22,Shaft,2
Joseph Lotesto,29,Charlotte's Web,2
Joseph Malerba,27,Léon,2
Joseph Mazzello,1,The Cure,2
Joseph Mazzello,7,The Lost World: Jurassic Park,2
Joseph Mazzello,28,Presumed Innocent,2
Joseph Michael Self,13,The Hitcher,2
Joseph Miksak,45,Tucker: The Man and His Dream,2
Joseph Millson,18,Casino Royale,2
Joseph Moore,33,The Chronicles of Narnia: Prince Caspian,2
Joseph Morgan,15,Alexander,2
Joseph R. Tozer,21,Anna Karenina,2
Joseph Rye,27,V for Vendetta,2
Joseph Saad,27,Shooting Dogs,2
Joseph Shiloach,7,Paradise,2
Joseph Strand,19,The Deer Hunter,2
Joseph Sweeney,9,12 Angry Men,2
Josephine Schwan,37,The Missing,2
Josephine Smith,23,The King and I,2
Josephine Velez,11,Dracula,3
Josh Brolin,3,Milk,2
Josh Brolin,3,Planet Terror,2
Josh Brolin,8,Flirting with Disaster,2
Josh Charles,4,Dead Poets Society,2
Josh Clark,12,Big,2
Josh Flitter,3,The Greatest Game Ever Played,2
Josh Hamilton,9,Broken English,2
Josh Hamilton,9,The Bourne Identity,2
Josh Hartnett,1,30 Days of Night,2
Josh Hartnett,2,Resurrecting the Champ,2
Josh Henderson,27,"Yours, Mine and Ours",2
Josh Hutcherson,3,Journey to the Center of the Earth,2
Josh Hutcherson,7,Kicking & Screaming,2
Josh Hutcherson,14,American Splendor,2
Josh Janowicz,66,Charlie's Angels: Full Throttle,2
Josh Lucas,4,Wonderland,3
Josh Lucas,7,A Beautiful Mind,2
Josh Mostel,7,Great Expectations,2
Josh Richman,29,Natural Born Killers,3
Josh Ryan Evans,11,How the Grinch Stole Christmas,2
Josh Stamberg,24,The Time Machine,3
Joshua Anderson,12,Darkness Falls,2
Joshua Cole,10,The Beach,4
Joshua Daniel,21,Animal House,2
Joshua Jackson,6,The Mighty Ducks,2
Joshua Jaymz Doss,34,August Rush,4
Joshua John Miller,24,Charlie's Angels: Full Throttle,2
Joshua Leonard,12,The Shaggy Dog,2
Joshua Leonard,30,Prom Night,2
Joshua Mitcheltree,13,The Guardian,2
Joshua Ryan Evans,9,How the Grinch Stole Christmas,2
Joshua Shelley,22,The Front Page,2
Joshua Silberg,16,"Mystery, Alaska",2
Josie Aiello,63,The Guardian,2
Josie Maran,26,The Aviator,2
Josie Smith,25,Unforgiven,2
Josie de Guzman,8,F/X2,2
Joss Ackland,2,The Mighty Ducks,2
Joss Ackland,4,Bill & Ted's Bogus Journey,2
Joss Ackland,6,Flawless,2
José Ferrer,4,Dune,2
José Greci,17,Ben-Hur,2
José Luis Tirado,38,The Phantom of the Opera,5
José Marco,14,Mujeres al borde de un ataque de nervios,2
Joy Barlowe,30,The Big Sleep,2
Joy Boushel,4,The Fly,2
Joy Bryant,19,The Hunting Party,3
Joy Harmon,20,Cool Hand Luke,2
Joy Rosenthal,74,Frankie and Johnny,2
Joyce Bowden,26,Weekend at Bernie's,2
Joyce Brabner,8,American Splendor,2
Joyce Hyser,11,This Is Spinal Tap,3
Joyce Mackenzie,9,Twelve O'Clock High,2
Joyce Van Patten,29,Blind Date,2
Joyce Vanderveen,84,The Ten Commandments,2
Joyce Walker Jospeh,45,August Rush,4
Jsu Garcia,28,Traffic,2
Juan Arnoldo Morales,85,Jerry Maguire,2
Juan Diego Montoya Garcia,19,The Chronicles of Narnia: Prince Caspian,2
Juan Ramírez,29,The Fugitive,2
Juana Sutton,32,Modern Times,2
Juanita Billue,26,Miami Vice,2
Juanita Jennings,18,Runaway Jury,2
Judah Friedlander,6,American Splendor,2
Judah Friedlander,8,The Wrestler,2
Judd Hirsch,6,A Beautiful Mind,2
Judd Hirsch,11,Man on the Moon,2
Judd Jones,11,The Scarlet Letter,2
Judd Omen,24,Dune,2
Judd Trichter,34,Big,2
Juddson Linn,26,The Missing,2
Jude Akuwudike,12,Sahara,2
Jude Law,1,Alfie,2
Jude Law,2,Sleuth,2
Jude Law,6,Lemony Snicket's A Series of Unfortunate Events,2
Jude Law,10,The Aviator,2
Judge Claire Whittaker,6,The Shaggy Dog,2
Judge Reinhold,7,Clifford's Really Big Movie,2
Judi Dench,1,Notes on a Scandal,2
Judi Dench,4,Chocolat,2
Judi Dench,8,Pride & Prejudice,2
Judi Dench,11,Hamlet,6
Judi Dench,14,Casino Royale,2
Judi Dench,19,Henry V,2
Judith Anderson,10,The Ten Commandments,2
Judith Calder,49,The Associate,2
Judith Drake,7,A Little Princess,2
Judith Flanagan,33,The Blob,2
Judith Holstra,47,48 Hrs.,2
Judith Ivey,5,The Devil's Advocate,2
Judith Ivey,13,"Mystery, Alaska",2
Judith J.K. Polson,54,Kinsey,3
Judith Jane Vallette,19,The Hills Have Eyes,2
Judith Morse,26,Santa Claus,2
Judith O'Dea,1,Night of the Living Dead,2
Judith Paris,18,The Phantom of the Opera,5
Judith Ridley,6,Night of the Living Dead,2
Judson Pratt,9,I Confess,2
Judy Cornwell,4,Santa Claus,2
Judy Davis,6,The Break-Up,3
Judy Gold,29,The Curse of the Jade Scorpion,2
Judy Greer,11,The Moguls,2
Judy Holliday,2,Born Yesterday,2
Judy Jean Berns,29,Impostor,2
Judy Landon,20,Singin' in the Rain,3
Judy Marte,2,Raising Victor Vargas,2
Judy Parfitt,13,The Bourne Identity,2
Judy Renihan,50,National Treasure: Book of Secrets,2
Judy Taylor,48,Indiana Jones and the Last Crusade,2
Jukka Hiltunen,21,28 Days Later...,2
Jukka Hiltunen,21,The Beach,4
Julanne Johnston,4,The Thief of Bagdad,3
Jules Sylvester,22,Hard Target,2
Juli Fields,15,The Karate Kid,3
Julia Deakin,15,Hot Fuzz,2
Julia Faye,16,Sunset Blvd.,2
Julia Faye,21,The Ten Commandments,2
Julia Gibson,44,Michael Clayton,2
Julia Jennings,37,Blind Date,2
Julia Leidl,13,Nirgendwo in Afrika,2
Julia McKenzie,10,Notes on a Scandal,2
Julia Meade,29,Presumed Innocent,2
Julia Perevedentseva,46,Miami Vice,2
Julia Roberts,1,Charlotte's Web,2
Julia Roberts,1,Mona Lisa Smile,2
Julia Roberts,1,My Best Friend's Wedding,2
Julia Roberts,4,Ocean's Eleven,2
Julia Roberts,6,Steel Magnolias,2
Julia Stiles,3,Mona Lisa Smile,2
Julia Stiles,10,The Bourne Identity,2
Julia Worsley,51,The Phantom of the Opera,5
Julia Yarbough,43,Miami Vice,2
Julia Zemiro,26,Charlotte's Web,2
Julian Ayer,5,The Endurance: Shackleton's Legendary Antarctic Expedition,2
Julian Bleach,5,The Fall,2
Julian Firth,13,Bedazzled,2
Julian Gartside,34,Henry V,2
Julian Glover,7,Indiana Jones and the Last Crusade,2
Julian Glover,7,Treasure Island,2
Julian Khazzouh,63,Star Wars: Episode III - Revenge of the Sith,2
Julian McMahon,5,4: Rise of the Silver Surfer,2
Julian Morris,30,Valkyrie,2
Julian O'Donnell,18,Charlotte's Web,2
Julian Poole,75,The Phantom of the Opera,5
Julian Sands,18,Ocean's Thirteen,2
Julian Stone,76,4: Rise of the Silver Surfer,2
Juliana Guedes,37,Miami Vice,2
Juliane Koehler,34,Nirgendwo in Afrika,2
Juliane Köhler,1,Nirgendwo in Afrika,2
Juliane Lorenz,21,Lola,2
Julianna Margulies,2,The Mists of Avalon,2
Julianna McCarthy,23,The Last American Virgin,2
Julianne Moore,1,Blindness,2
Julianne Moore,1,The Forgotten,2
Julianne Moore,1,"The Prize Winner of Defiance, Ohio",2
Julianne Moore,2,Children of Men,2
Julianne Moore,2,The End of the Affair,2
Julianne Moore,2,The Lost World: Jurassic Park,2
Julianne Moore,2,Trust the Man,2
Julianne Moore,6,The Fugitive,2
Julianne Moore,12,The Ladies Man,2
Julianne Nicholson,10,Kinsey,3
Julianne Steiger,34,Wonderland,3
Julie Adrianson Neary,53,The Break-Up,3
Julie Andrews,8,Enchanted,3
Julie Benz,2,Rambo,2
